anime_id,title,title_english,image_url,type,source,rating,score,premiered,studio,genre
34561,Re:Creators,Re:CREATORS,https://myanimelist.cdn-dena.com/images/anime/11/85469.jpg,TV,Original,R - 17+ (violence & profanity),7.69,Spring 2017,TROYCA,"Action, Sci-Fi, Fantasy"
515,Hajimari no Boukensha-tachi: Legend of Crystania,Legend of Crystania: The Motion Picture,https://myanimelist.cdn-dena.com/images/anime/1416/92527.jpg,Movie,Unknown,PG-13 - Teens 13 or older,6.12,0,Triangle Staff,"Action, Adventure, Fantasy, Magic, Supernatural"
33907,Magical Music Train,,https://myanimelist.cdn-dena.com/images/anime/5/81601.jpg,Music,Music,G - All Ages,4.7,0,0,Music
238,Rekka no Honoo,Flame of Recca,https://myanimelist.cdn-dena.com/images/anime/6/22466.jpg,TV,Manga,PG-13 - Teens 13 or older,7.42,Summer 1997,Studio Pierrot,"Action, Adventure, Martial Arts, Shounen, Super Power"
5990,Cosmic Fantasy: Ginga Mehyou no Wana,,https://myanimelist.cdn-dena.com/images/anime/11/83228.jpg,OVA,Game,PG-13 - Teens 13 or older,5.63,0,0,"Action, Sci-Fi, Space, Comedy, Romance, Fantasy"
27989,Hibike! Euphonium,Sound! Euphonium,https://myanimelist.cdn-dena.com/images/anime/6/72445.jpg,TV,Novel,PG-13 - Teens 13 or older,8.02,Spring 2015,Kyoto Animation,"Music, School, Drama"
36838,Gintama.: Shirogane no Tamashii-hen,,https://myanimelist.cdn-dena.com/images/anime/12/89603.jpg,TV,Manga,PG-13 - Teens 13 or older,8.85,Winter 2018,Bandai Namco Pictures,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Shounen"
1200,Gun-dou Musashi,Gun Samurai,https://myanimelist.cdn-dena.com/images/anime/3/28268.jpg,TV,Original,PG-13 - Teens 13 or older,6.06,Spring 2006,ACC Production,"Adventure, Samurai, Fantasy"
32644,Yaseruyagi,,https://myanimelist.cdn-dena.com/images/anime/8/81478.jpg,ONA,Original,G - All Ages,4.03,0,0,0
2769,Galactic Patrol Lensman,,https://myanimelist.cdn-dena.com/images/anime/9/3743.jpg,TV,Unknown,PG-13 - Teens 13 or older,6.49,Fall 1984,Madhouse,"Action, Adventure, Sci-Fi"
24031,Denki-gai no Honya-san,Denki-gai,https://myanimelist.cdn-dena.com/images/anime/2/65339.jpg,TV,Manga,PG-13 - Teens 13 or older,7.27,Fall 2014,Shin-Ei Animation,"Comedy, Seinen, Slice of Life"
37421,MaxValu Kyushu,,https://myanimelist.cdn-dena.com/images/anime/1244/90866.jpg,Special,Original,G - All Ages,5,0,0,Slice of Life
3975,Uchi no 3 Shimai,,https://myanimelist.cdn-dena.com/images/anime/3/7166.jpg,TV,Other,G - All Ages,6.66,Spring 2008,Toei Animation/Daewon Media,"Comedy, Slice of Life"
29583,Kuroko no Basket: Oshaberi Demo Shimasen ka,,https://myanimelist.cdn-dena.com/images/anime/11/71175.jpg,Special,Unknown,PG-13 - Teens 13 or older,7.35,0,Production I.G,"Comedy, Sports, School, Shounen"
22839,Cross Road,,https://myanimelist.cdn-dena.com/images/anime/12/59379.jpg,Special,Original,G - All Ages,7.5,0,0,"Slice of Life, School"
10935,Hourou Musuko Specials,Wandering Son Specials,https://myanimelist.cdn-dena.com/images/anime/7/30177.jpg,Special,Manga,PG-13 - Teens 13 or older,7.7,0,AIC Classic,"Drama, School"
37711,Koi to Uso OVA,Love and Lies,https://myanimelist.cdn-dena.com/images/anime/1298/91812.jpg,OVA,Manga,PG-13 - Teens 13 or older,0,0,LIDENFILMS,"Drama, Romance, School"
9880,Esper Mami: Hoshizora no Dancing Doll,,https://myanimelist.cdn-dena.com/images/anime/13/27327.jpg,Movie,Unknown,G - All Ages,6.16,0,Shin-Ei Animation,"Fantasy, Shounen"
37435,Carol & Tuesday,,https://myanimelist.cdn-dena.com/images/anime/1175/90916.jpg,TV,Original,None,0,Spring 2019,Bones,"Drama, Music, Romance"
14007,Akai Shouzou: Char  Soshite Frontal e,Portrait of the Red,https://myanimelist.cdn-dena.com/images/anime/4/54423.jpg,Special,Unknown,PG-13 - Teens 13 or older,6.24,0,Sunrise,"Drama, Mecha, Military, Sci-Fi, Shounen, Space"
17147,Gakkatsu! 2nd Season,,https://myanimelist.cdn-dena.com/images/anime/13/46063.jpg,TV,Unknown,G - All Ages,6.5,Winter 2013,Fanworks,"Comedy, School"
28023,Tsuru no Sugomori,,,Movie,Unknown,G - All Ages,7.17,0,0,Kids
22273,Selector Infected WIXOSS,selector infected WIXOSS,https://myanimelist.cdn-dena.com/images/anime/13/70147.jpg,TV,Card game,R - 17+ (violence & profanity),7.36,Spring 2014,J.C.Staff,"Game, Psychological"
33885,Hane (2016),,https://myanimelist.cdn-dena.com/images/anime/9/81556.jpg,Music,Music,G - All Ages,5.68,0,0,Music
11769,Gokujo.: Gokurakuin Joshikou Ryou Monogatari,,https://myanimelist.cdn-dena.com/images/anime/11/35659.jpg,TV,Manga,R+ - Mild Nudity,6.28,Winter 2012,LMD,"Comedy, Ecchi, School, Seinen, Shoujo Ai"
3232,Bannou Bunka Neko-Musume Specials,,https://myanimelist.cdn-dena.com/images/anime/7/5124.jpg,Special,Unknown,PG-13 - Teens 13 or older,6.61,0,Production Reed,"Action, Adventure, Comedy, Mecha, Sci-Fi, Seinen"
10250,Ultra B,,https://myanimelist.cdn-dena.com/images/anime/2/28227.jpg,TV,Manga,G - All Ages,6.05,Spring 1987,Shin-Ei Animation,"Comedy, Super Power"
15771,Saint☆Oniisan (Movie),Saint☆Young Men (Movie),https://myanimelist.cdn-dena.com/images/anime/7/48723.jpg,Movie,Manga,PG-13 - Teens 13 or older,7.94,0,A-1 Pictures,"Comedy, Seinen, Slice of Life"
1360,Makai Tenshi Djibril,Jiburiru: The Devil Angel,https://myanimelist.cdn-dena.com/images/anime/12/37381.jpg,OVA,Visual novel,Rx - Hentai,6.58,0,0,Hentai
8986,Supernatural The Animation,,https://myanimelist.cdn-dena.com/images/anime/8/37135.jpg,OVA,Other,R - 17+ (violence & profanity),7.12,0,Madhouse,"Action, Demons, Horror, Supernatural"
4590,Soukan Yuugi,Sexual Pursuit,https://myanimelist.cdn-dena.com/images/anime/8/41621.jpg,OVA,Visual novel,Rx - Hentai,6.81,0,0,Hentai
3675,Andromeda Stories,,https://myanimelist.cdn-dena.com/images/anime/8/75156.jpg,Special,Manga,PG-13 - Teens 13 or older,5.97,0,Toei Animation,"Action, Drama, Fantasy, Sci-Fi, Space"
33153,Houkago Initiation,,https://myanimelist.cdn-dena.com/images/anime/2/81362.jpg,OVA,Manga,Rx - Hentai,6.34,0,0,Hentai
33337,ACCA: 13-ku Kansatsu-ka,ACCA: 13-Territory Inspection Dept.,https://myanimelist.cdn-dena.com/images/anime/3/83776.jpg,TV,Manga,R - 17+ (violence & profanity),7.73,Winter 2017,Madhouse,"Mystery, Police, Drama, Fantasy, Seinen"
1396,Future GPX Cyber Formula: Early Days Renewal,,https://myanimelist.cdn-dena.com/images/anime/3/4090.jpg,OVA,Unknown,PG-13 - Teens 13 or older,6.48,0,Sunrise,"Drama, Sci-Fi, Shounen, Sports"
23855,Dennou Sentai Voogie's★Angel Gaiden: Susume! Super★Angels!,,https://myanimelist.cdn-dena.com/images/anime/2/61707.jpg,OVA,Unknown,PG-13 - Teens 13 or older,5.13,0,J.C.Staff,"Action, Comedy, Mecha, Parody, Sci-Fi"
2687,Gokuu no Daibouken,Adventures of the Monkey King,https://myanimelist.cdn-dena.com/images/anime/7/53219.jpg,TV,Unknown,G - All Ages,6.49,Winter 1967,Mushi Production,"Comedy, Fantasy"
29543,Kitty to Daniel no Suteki na Christmas,,https://myanimelist.cdn-dena.com/images/anime/5/70985.jpg,OVA,Unknown,G - All Ages,5.91,0,0,Kids
34350,Alice to Zouroku,Alice & Zoroku,https://myanimelist.cdn-dena.com/images/anime/2/84598.jpg,TV,Manga,PG-13 - Teens 13 or older,7.2,Spring 2017,J.C.Staff,"Adventure, Mystery, Seinen"
36982,Micchiri Neko,Mitchiri Neko,https://myanimelist.cdn-dena.com/images/anime/7/89947.jpg,TV,Web manga,G - All Ages,6.84,Winter 2018,helo.inc,"Comedy, Kids"
534,Slayers,Slayers,https://myanimelist.cdn-dena.com/images/anime/6/19870.jpg,TV,Light novel,PG-13 - Teens 13 or older,7.85,Spring 1995,E&amp;G Films,"Adventure, Comedy, Demons, Magic, Fantasy"
32032,Seikaisuru Kado,KADO: The Right Answer,https://myanimelist.cdn-dena.com/images/anime/3/85255.jpg,TV,Original,PG-13 - Teens 13 or older,7.01,Spring 2017,Toei Animation,Sci-Fi
30694,Dragon Ball Super,Dragon Ball Super,https://myanimelist.cdn-dena.com/images/anime/7/74606.jpg,TV,Manga,PG-13 - Teens 13 or older,7.78,Summer 2015,Toei Animation,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power"
19889,Genshiken Nidaime Specials,,https://myanimelist.cdn-dena.com/images/anime/3/54119.jpg,Special,Unknown,R - 17+ (violence & profanity),6.92,0,Production I.G,"Comedy, Parody, Slice of Life"
988,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi The Animation,,https://myanimelist.cdn-dena.com/images/anime/13/78564.jpg,TV,Unknown,PG-13 - Teens 13 or older,6.28,Spring 2005,Group TAC/G&amp;G Entertainment,"Action, Comedy, Historical, Military, Samurai"
29389,Shiro Hon,The White Book,https://myanimelist.cdn-dena.com/images/anime/12/70649.jpg,TV,Unknown,G - All Ages,6,Spring 2007,0,"Adventure, Kids"
14355,Yama no Susume,Encouragement of Climb,https://myanimelist.cdn-dena.com/images/anime/7/75525.jpg,TV,Manga,G - All Ages,6.82,Winter 2013,8bit,"Adventure, Slice of Life, Comedy"
11827,Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru,,https://myanimelist.cdn-dena.com/images/anime/7/33059.jpg,OVA,Visual novel,Rx - Hentai,7.56,0,Majin,"Action, Fantasy, Hentai"
35240,Princess Principal,Princess Principal,https://myanimelist.cdn-dena.com/images/anime/7/86768.jpg,TV,Original,R - 17+ (violence & profanity),7.71,Summer 2017,Actas/Studio 3Hz,"Action, Mystery, Historical"
10197,Nyanpire The Animation,,https://myanimelist.cdn-dena.com/images/anime/11/46147.jpg,TV,Manga,G - All Ages,6.78,Summer 2011,Gonzo,"Comedy, Supernatural, Vampire"
15279,Kira Kira 5th Anniversary Live Anime: Kick Start Generation,,https://myanimelist.cdn-dena.com/images/anime/13/41237.jpg,OVA,Visual novel,G - All Ages,6.57,0,Silver Link.,Music
1587,Tenpou Ibun: Ayakashi Ayashi,Ghost Slayers Ayashi,https://myanimelist.cdn-dena.com/images/anime/11/4452.jpg,TV,Original,R - 17+ (violence & profanity),7,Fall 2006,Bones,"Supernatural, Demons, Historical"
32621,Pokopon no Yukai na Saiyuuki,,https://myanimelist.cdn-dena.com/images/anime/11/78315.jpg,Movie,Original,G - All Ages,5.85,0,0,"Adventure, Fantasy, Kids, Magic, Martial Arts"
10588,Persona 4 the Animation,Persona 4 the Animation,https://myanimelist.cdn-dena.com/images/anime/4/29107.jpg,TV,Game,PG-13 - Teens 13 or older,7.63,Fall 2011,AIC A.S.T.A.,"Sci-Fi, Adventure, Mystery, Super Power, Supernatural, School"
6922,Fate/stay night Movie: Unlimited Blade Works,Fate/stay night: Unlimited Blade Works,https://myanimelist.cdn-dena.com/images/anime/9/80350.jpg,Movie,Visual novel,PG-13 - Teens 13 or older,7.53,0,Studio Deen,"Action, Fantasy, Magic, Supernatural"
17649,Udauda Yatteru Hima wa Nee!,,https://myanimelist.cdn-dena.com/images/anime/11/47101.jpg,OVA,Unknown,R - 17+ (violence & profanity),6,0,J.C.Staff,"Action, Comedy, School, Shounen"
35781,Boku dake no Hentai Kanojo The Animation,,https://myanimelist.cdn-dena.com/images/anime/10/87282.jpg,OVA,Manga,Rx - Hentai,6.26,0,0,Hentai
33600,Menghuan Xiyou,,https://myanimelist.cdn-dena.com/images/anime/7/83529.jpg,ONA,Game,PG-13 - Teens 13 or older,6.56,0,0,"Action, Adventure, Fantasy, Historical, Magic"
3254,Luv Wave,Luv Wave,https://myanimelist.cdn-dena.com/images/anime/2/5153.jpg,OVA,Visual novel,Rx - Hentai,6.09,0,0,"Action, Drama, Hentai, Horror, Mystery, Police, Romance, Sci-Fi"
4851,Lupin III: Seven Days Rhapsody,,https://myanimelist.cdn-dena.com/images/anime/5/27609.jpg,Special,Unknown,PG-13 - Teens 13 or older,7.13,0,TMS Entertainment,"Action, Adventure, Comedy, Seinen"
35759,Sidonia no Kishi 3,Knights of Sidonia,https://myanimelist.cdn-dena.com/images/anime/6/86315.jpg,Unknown,Manga,R - 17+ (violence & profanity),0,0,0,"Action, Sci-Fi, Space, Mecha, Seinen"
10627,Ski Jumping Pairs: Road to Torino 2006,,https://myanimelist.cdn-dena.com/images/anime/11/73794.jpg,Movie,Unknown,G - All Ages,4.89,0,0,"Sports, Comedy"
15211,Nazotoki-hime wa Meitantei♥,,https://myanimelist.cdn-dena.com/images/anime/10/42143.jpg,OVA,Manga,G - All Ages,5.43,0,SynergySP,"Mystery, Shoujo"
13965,Thermae Romae x LOFT Collaboration,,https://myanimelist.cdn-dena.com/images/anime/5/38655.jpg,Special,Unknown,PG-13 - Teens 13 or older,6.1,0,DLE,"Comedy, Historical, Seinen"
6702,Fairy Tail,Fairy Tail,https://myanimelist.cdn-dena.com/images/anime/5/18179.jpg,TV,Manga,PG-13 - Teens 13 or older,8.08,Fall 2009,Satelight/A-1 Pictures,"Action, Adventure, Comedy, Magic, Fantasy, Shounen"
34975,Marvel Future Avengers,,https://myanimelist.cdn-dena.com/images/anime/12/85994.jpg,TV,Other,PG - Children,5.09,Summer 2017,Madhouse,"Action, Super Power, Kids"
18071,Chalk-iro no People,,https://myanimelist.cdn-dena.com/images/anime/11/48001.jpg,OVA,Unknown,PG-13 - Teens 13 or older,5.75,0,0,"Romance, Seinen"
19841,Super Seisyun Brothers,,https://myanimelist.cdn-dena.com/images/anime/2/53807.jpg,TV,Web manga,PG-13 - Teens 13 or older,6.93,Fall 2013,AIC Plus+,"Comedy, Josei, Slice of Life"
24641,Baku Ane: Otouto Shibocchau zo! The Animation,,https://myanimelist.cdn-dena.com/images/anime/4/63429.jpg,OVA,Visual novel,Rx - Hentai,7.5,0,Seven,Hentai
24021,Sei Shoujo The Animation,,https://myanimelist.cdn-dena.com/images/anime/9/63419.jpg,OVA,Visual novel,Rx - Hentai,6.85,0,Office Takeout,Hentai
4480,Ryoujoku Guerrilla Kari 3,,https://myanimelist.cdn-dena.com/images/anime/10/26192.jpg,OVA,Visual novel,Rx - Hentai,6.12,0,0,Hentai
37223,Ore ga Kanojo wo *su Wake,,https://myanimelist.cdn-dena.com/images/anime/1963/92710.jpg,OVA,Original,Rx - Hentai,7.5,0,0,Hentai
5199,Seto no Hanayome Fan Disc,,https://myanimelist.cdn-dena.com/images/anime/13/22428.jpg,Special,Manga,PG-13 - Teens 13 or older,7.18,0,Gonzo,"Comedy, Parody, School"
22225,Momo Kyun Sword,Momokyun Sword,https://myanimelist.cdn-dena.com/images/anime/2/64445.jpg,TV,Light novel,R+ - Mild Nudity,5.66,Summer 2014,Project No.9/Tri-Slash,"Comedy, Ecchi, Fantasy"
9442,Bust to Bust: Chichi wa Chichi ni,,https://myanimelist.cdn-dena.com/images/anime/4/59741.jpg,OVA,Manga,Rx - Hentai,6.77,0,0,Hentai
33274,Onara Gorou,,https://myanimelist.cdn-dena.com/images/anime/2/79963.jpg,TV,Original,PG - Children,5.62,Summer 2016,ILCA,Comedy
32484,A-Size Classmate,,https://myanimelist.cdn-dena.com/images/anime/4/78826.jpg,OVA,Manga,Rx - Hentai,5.97,0,0,Hentai
35138,Taikong Lixianji,Astro Plan,https://myanimelist.cdn-dena.com/images/anime/4/84741.jpg,TV,Original,G - All Ages,5.67,Winter 2010,0,"Action, Sci-Fi, Kids, Mecha"
146,Kono Minikuku mo Utsukushii Sekai,This Ugly Yet Beautiful World,https://myanimelist.cdn-dena.com/images/anime/10/21035.jpg,TV,Original,R+ - Mild Nudity,6.87,Spring 2004,Gainax/Shaft,"Sci-Fi, Comedy, Drama, Magic, Romance, Ecchi"
21267,Go! Go! 575,,https://myanimelist.cdn-dena.com/images/anime/12/75228.jpg,TV,Game,PG-13 - Teens 13 or older,5.72,Winter 2014,C2C/Lay-duce,Slice of Life
36289,Daybreak Interlude,Daybreak Interlude,https://myanimelist.cdn-dena.com/images/anime/1369/91721.jpg,Music,Game,G - All Ages,7.12,0,0,Music
221,Mezzo Forte,,https://myanimelist.cdn-dena.com/images/anime/6/37391.jpg,OVA,Original,Rx - Hentai,6.72,0,Arms,"Action, Comedy, Hentai, Sci-Fi"
9546,Shirahata no Shoujo Ryuuko,,https://myanimelist.cdn-dena.com/images/anime/8/26442.jpg,Movie,Unknown,None,7.05,0,0,Drama
1483,Master Keaton,,https://myanimelist.cdn-dena.com/images/anime/10/2817.jpg,TV,Manga,R - 17+ (violence & profanity),7.7,Fall 1998,Madhouse,"Adventure, Mystery"
2343,Choujin Densetsu Urotsukidouji: Mirai-hen,Urotsukidoji III: Return of the Overfiend,https://myanimelist.cdn-dena.com/images/anime/13/6035.jpg,OVA,Unknown,Rx - Hentai,5.94,0,0,"Fantasy, Hentai, Demons, Horror, Sci-Fi"
32518,Shoujo kara Shoujo e...,,https://myanimelist.cdn-dena.com/images/anime/11/78059.jpg,OVA,Manga,Rx - Hentai,7.04,0,BreakBottle,Hentai
1640,Angel's Feather,Angel's Feather,https://myanimelist.cdn-dena.com/images/anime/1/1640.jpg,OVA,Visual novel,PG-13 - Teens 13 or older,5.58,0,Venet,"Sci-Fi, Supernatural, Drama, Romance, Fantasy, Shounen Ai"
35314,"Busou Shoujo Machiavellianism: Doki! ""Goken-darake"" no Ian Ryokou",,https://myanimelist.cdn-dena.com/images/anime/6/89687.jpg,OVA,Manga,PG-13 - Teens 13 or older,6.9,0,Silver Link.,"Action, School, Shounen"
34476,Platonic Chain: Ansatsu Jikkouchuu,,https://myanimelist.cdn-dena.com/images/anime/8/83126.jpg,Special,Novel,PG-13 - Teens 13 or older,3.6,0,0,"Sci-Fi, Slice of Life"
7082,Shugo Chara! Party!,,https://myanimelist.cdn-dena.com/images/anime/6/17170.jpg,TV,Manga,PG - Children,6.71,Fall 2009,Satelight,"Comedy, Magic, School, Shoujo"
35952,Devilman Memorial,,https://myanimelist.cdn-dena.com/images/anime/10/86910.jpg,OVA,Manga,R - 17+ (violence & profanity),5.97,0,Toei Animation,"Action, Horror, Demons, Supernatural"
10521,Working'!!,Wagnaria!!2,https://myanimelist.cdn-dena.com/images/anime/3/75263.jpg,TV,4-koma manga,PG-13 - Teens 13 or older,7.96,Fall 2011,A-1 Pictures,"Slice of Life, Comedy, Romance"
3335,Haikara-san ga Tooru,Smart-san,https://myanimelist.cdn-dena.com/images/anime/2/22741.jpg,TV,Manga,PG-13 - Teens 13 or older,7.37,Summer 1978,Nippon Animation,"Slice of Life, Romance, Historical, Drama, Shoujo"
3540,Henbou Moral Hazard,,https://myanimelist.cdn-dena.com/images/anime/11/5934.jpg,OVA,Unknown,Rx - Hentai,4.67,0,0,Hentai
8879,Dolphin Ouji,,https://myanimelist.cdn-dena.com/images/anime/5/24629.jpg,TV,Unknown,G - All Ages,5.48,Spring 1965,0,"Action, Adventure, Kids, Sci-Fi"
5993,Samayou Midara na Lunatics,,https://myanimelist.cdn-dena.com/images/anime/6/33327.jpg,OVA,Visual novel,Rx - Hentai,6.45,0,0,Hentai
22493,Pochacco no Jack to Mame no Ki,Pochacco in Jack and the Beanstalk,https://myanimelist.cdn-dena.com/images/anime/11/58711.jpg,OVA,Unknown,G - All Ages,5.92,0,0,"Kids, Fantasy"
2710,Nintama Rantarou Movie,,https://myanimelist.cdn-dena.com/images/anime/10/3649.jpg,Movie,Unknown,G - All Ages,6.64,0,Ajia-Do,"Comedy, Shounen"
594,Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,Naruto: The Lost Story - Mission: Protect the Waterfall Village,https://myanimelist.cdn-dena.com/images/anime/11/20921.jpg,Special,Manga,PG-13 - Teens 13 or older,6.84,0,Studio Pierrot,"Action, Adventure, Comedy, Shounen, Super Power"
23229,Meshimase Lodoss-tou Senki: Sorette Oishii no?,,https://myanimelist.cdn-dena.com/images/anime/4/60627.jpg,TV,Unknown,PG-13 - Teens 13 or older,5.71,Spring 2014,Studio Deen/Studio Hibari,Comedy
2520,Dragon Ball Specials,Dragon Ball Specials,https://myanimelist.cdn-dena.com/images/anime/13/24380.jpg,Special,Manga,PG - Children,6.91,0,Toei Animation,"Fantasy, Comedy, Super Power, Shounen"
20087,Treasure Gaust,,https://myanimelist.cdn-dena.com/images/anime/3/53535.jpg,TV,Unknown,PG-13 - Teens 13 or older,4.58,Spring 2007,SynergySP,Game
34779,Ar:pieL - 6-seosgaeui Unmyeong,,https://myanimelist.cdn-dena.com/images/anime/8/83910.jpg,ONA,Game,G - All Ages,0,0,0,"Action, Fantasy"
4130,Petit Eva: Evangelion@School,,https://myanimelist.cdn-dena.com/images/anime/10/7593.jpg,ONA,Original,G - All Ages,5.91,0,Xebec/Kanaban Graphics,"Comedy, Parody, School"
1479,City Hunter: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo,,https://myanimelist.cdn-dena.com/images/anime/1920/92378.jpg,Special,Unknown,PG-13 - Teens 13 or older,7.55,0,Sunrise,Shounen
27727,Binan Koukou Chikyuu Boueibu LOVE!,Cute High Earth Defense Club LOVE!,https://myanimelist.cdn-dena.com/images/anime/10/68451.jpg,TV,Original,PG-13 - Teens 13 or older,7.05,Winter 2015,Diomedea,"Slice of Life, Comedy, Parody, Magic, School"
25461,Tatamp,,https://myanimelist.cdn-dena.com/images/anime/9/64973.jpg,Movie,Unknown,G - All Ages,5.24,0,0,Music
16780,Gongnyong Baengmannyeon Ttori,One Million Year Dinosaur Dddli,https://myanimelist.cdn-dena.com/images/anime/12/45244.jpg,Movie,Unknown,None,4.14,0,0,"Action, Adventure, Shounen"
2617,Ghiblies,,https://myanimelist.cdn-dena.com/images/anime/6/75924.jpg,Special,Original,PG - Children,6.57,0,Studio Ghibli,Comedy
33094,WWW.Working!!,WWW.WAGNARIA!!,https://myanimelist.cdn-dena.com/images/anime/11/82287.jpg,TV,Web manga,PG-13 - Teens 13 or older,7.55,Fall 2016,A-1 Pictures,"Slice of Life, Comedy"
31309,Balloon,,https://myanimelist.cdn-dena.com/images/anime/11/75303.jpg,ONA,Original,G - All Ages,5.04,0,0,Dementia
33808,Girlfriend (Note),Girl Friend Note,https://myanimelist.cdn-dena.com/images/anime/8/82065.jpg,ONA,Game,G - All Ages,6.22,0,0,"Music, School"
23765,Yamiyo no Jidaigeki,,https://myanimelist.cdn-dena.com/images/anime/10/61537.jpg,Special,Unknown,G - All Ages,4.24,0,Sunrise,"Historical, Horror"
8373,Shin Mitsubachi Maya no Bouken,,https://myanimelist.cdn-dena.com/images/anime/10/22043.jpg,TV,Unknown,G - All Ages,6.39,Fall 1982,Nippon Animation,"Adventure, Comedy"
209,R.O.D the TV,R.O.D -The TV-,https://myanimelist.cdn-dena.com/images/anime/3/73350.jpg,TV,Light novel,PG-13 - Teens 13 or older,7.61,Fall 2003,J.C.Staff,"Action, Adventure, Comedy, Drama, Sci-Fi, Super Power"
33358,Mahou no Star Magical Emi: Finale! Finale!,,https://myanimelist.cdn-dena.com/images/anime/5/80148.jpg,OVA,Original,G - All Ages,6.06,0,Studio Pierrot,"Comedy, Magic, Shoujo"
30065,Osamishi Tani no Wakare Uta,,https://myanimelist.cdn-dena.com/images/anime/6/72050.jpg,Movie,Original,G - All Ages,5.29,0,0,"Music, Historical"
19669,Kuroko no Basket: Baka ja Katenai no yo!,Kuroko's Basketball OVA,https://myanimelist.cdn-dena.com/images/anime/12/55501.jpg,OVA,Unknown,PG-13 - Teens 13 or older,7.7,0,Production I.G,"Sports, Comedy, School, Shounen"
30721,Hacka Doll The Animation,Hackadoll The Animation,https://myanimelist.cdn-dena.com/images/anime/6/75751.jpg,TV,Other,PG-13 - Teens 13 or older,6.51,Fall 2015,Creators in Pack,"Comedy, Sci-Fi"
